sim_days,excluded_ticker,VaR_95,VaR_99,ES_95,ES_99
1,4568.T,-3382.702059385143,-4888.648079391025,-4314.286516912902,-5702.937860194062
1,7011.T,-2524.1799498671326,-3647.517631835757,-3193.4071661585576,-4119.161065406158
1,8035.T,-2326.8806322478445,-3472.240484311434,-3028.6159823278063,-4032.673180263214
10,4568.T,-8794.295536892576,-12935.797322375996,-11229.58129189224,-15697.581877308694
10,7011.T,-7175.258141696975,-10395.336820647626,-9290.243197719583,-11848.455971093505
10,8035.T,-6258.4765158981445,-9143.88754538507,-8073.150178326039,-10669.466976288908
