scenario,sim_days,Portfolio Value,VaR_95,VaR_99,ES_95,ES_99
normal,1,112146.31787109375,-3879.4854105043687,-5281.874733371602,-4855.217969056371,-6471.617209495584
stress,1,112146.31787109375,-5717.722401140382,-7376.2289891704495,-6838.635258008655,-8450.54984777522
normal,10,112146.31787109375,-9336.388835873751,-15185.276898571865,-12843.228641865282,-16913.40480049774
stress,10,112146.31787109375,-19697.76366005611,-28494.035945338033,-24932.806369420392,-32952.924298951075
