ticker,company_name,quantity,price,market_value,weight
4568.T,Daiichi Sankyo,9,2969.935302734375,26729.417724609375,0.2538665170799967
7011.T,Mitsubishi Heavy Industries,9,4418.38525390625,39765.46728515625,0.37767828628929473
8035.T,Tokyo Electron,1,38794.375,38794.375,0.36845519663070864
