ticker,company_name,quantity,price,market_value,weight
4568.T,Daiichi Sankyo,9,2816.505126953125,25348.546142578125,0.23697763144037182
7011.T,Mitsubishi Heavy Industries,9,4603.8974609375,41435.0771484375,0.3873668488108058
8035.T,Tokyo Electron,1,40182.36328125,40182.36328125,0.3756555197488224
