sim_days,excluded_ticker,VaR_95,VaR_99,ES_95,ES_99
1,4568.T,-2964.386038547533,-4164.885851613259,-3706.5443058146066,-4615.6959741529445
1,7011.T,-2130.0715344249393,-3121.369550007015,-2675.7726321714294,-3323.722987720149
1,8035.T,-2220.615539395605,-3106.028940984685,-2849.2020761304557,-3547.9969737360298
10,4568.T,-7290.871566725081,-11793.923509973656,-10059.573964609272,-13587.942084837636
10,7011.T,-5941.293822632525,-7752.930762854223,-7270.1978012933,-9002.575754051646
10,8035.T,-5771.735932819432,-8178.908831533991,-7644.458792285802,-10745.492660252223
