ticker,company_name,quantity,price,market_value,weight
4568.T,Daiichi Sankyo,9,2895.93359375,26063.40234375,0.23913734726306152
7011.T,Mitsubishi Heavy Industries,9,4635.81396484375,41722.32568359375,0.3828113518729714
8035.T,Tokyo Electron,1,41203.53125,41203.53125,0.3780513008639671
