ticker,company_name,quantity,price,market_value,weight
4568.T,Daiichi Sankyo,9,3226.474609375,29038.271484375,0.25325252067368625
7011.T,Mitsubishi Heavy Industries,9,4867.20556640625,43804.85009765625,0.38203681341479784
8035.T,Tokyo Electron,1,41818.2109375,41818.2109375,0.36471066591151596
